policy_w,driver_w,cyclist_w,Traj 0,Traj 1,Traj 2,Traj 3,best_traj_label
0.06,0.4,0.54,0.08086117581501666,0.08081961776366442,0.08087559560818447,0.07568480942503689,Traj 2
0.08,0.38,0.54,0.11108724250433083,0.11096461276349523,0.11090644684901084,0.10436534514516381,Traj 0
0.1,0.36,0.54,0.14266413860322638,0.14242271378761587,0.14217502435154905,0.13453025374666647,Traj 0
0.12,0.34,0.54,0.17535663281371308,0.1749569923570141,0.17444048984259516,0.1659701649103729,Traj 0
0.14,0.32,0.54,0.2088780407367473,0.2082797769850725,0.20741263538380064,0.1984234869439724,Traj 0
0.16,0.3,0.54,0.24288740281900079,0.24204998717281254,0.24074953403101593,0.23157284680231305,Traj 0
0.18,0.28,0.54,0.2769925308220586,0.27587632094366454,0.2740610234328524,0.2650470940575891,Traj 0
0.2,0.26,0.54,0.3107615768425735,0.309328913785261,0.30692057035864784,0.29843155970379853,Traj 0
0.22,0.24,0.54,0.34374419102673415,0.3419604951882868,0.33888646187170884,0.3312878018256807,Traj 0
0.24,0.22,0.54,0.3442083905069913,0.3422235772402079,0.3387358655953638,0.33291585506468496,Traj 0
0.26,0.2,0.54,0.31202225645694043,0.31004339579971524,0.30651157882879393,0.3028530500690604,Traj 0
0.28,0.18,0.54,0.27886787892180265,0.2769391623451104,0.27345262025128114,0.27162436671277834,Traj 0
0.3,0.16,0.54,0.2451927446375847,0.24335652473221817,0.24000163165639699,0.2396582053052522,Traj 0
0.32,0.14,0.54,0.21143048846989454,0.20972636022270494,0.20658456654588567,0.20737550213588296,Traj 0
0.34,0.12,0.54,0.17797919933129966,0.17644331496203725,0.17358967296577124,0.17516810263984903,Traj 0
0.36,0.1,0.54,0.1451891344580531,0.14385373885083233,0.14135586149226956,0.14338598895267135,Traj 0
0.38,0.08,0.54,0.11335893539251997,0.11225208000931865,0.11016946090975205,0.11233268918999136,Traj 0
0.4,0.06,0.54,0.08273779273538769,0.08188317826099102,0.08026678079396411,0.08226653212297576,Traj 0
0.42,0.04,0.54,0.05353087154278173,0.05294777521670758,0.05183980563354628,0.0534052055105206,Traj 0
0.44,0.02,0.54,0.025905948628722402,0.025609202939010207,0.025043000973268816,0.02593164306443329,Traj 3
0.46,0.0,0.54,0.0,0.0,0.0,0.0,"Traj 0, Traj 1, Traj 2, and Traj 3"
0.0,0.44,0.56,0.0,0.0,0.0,0.0,"Traj 0, Traj 1, Traj 2, and Traj 3"
0.02,0.42,0.56,0.024617589326891273,0.024635480035487937,0.02471763111324482,0.02289203674240144,Traj 2
0.04,0.4,0.56,0.05090944767993081,0.05091585999795778,0.051022707450972836,0.047522627901639844,Traj 2
0.06,0.38,0.56,0.07874044393749738,0.07870318607784749,0.07877120870803396,0.07378229432056815,Traj 2
0.08,0.36,0.56,0.10794382356751134,0.10782825380251414,0.10778857404179101,0.10152979990977315,Traj 0
0.1,0.34,0.56,0.13831596894837067,0.13808546896331192,0.13786476072636608,0.1305866591501862,Traj 0
0.12,0.32,0.56,0.1696119157738113,0.1692284808384951,0.16875010990834127,0.16073225466710173,Traj 0
0.14,0.3,0.56,0.20154289308484127,0.20096784832991768,0.2001532681393127,0.19170079016883992,Traj 0
0.16,0.28,0.56,0.2337775494046288,0.23297238724818445,0.23174278662429174,0.22318171644625961,Traj 0
0.18,0.26,0.56,0.2659485588970794,0.2648758705546919,0.2631540275331509,0.2548253442501826,Traj 0
0.2,0.24,0.56,0.29766559878486143,0.29629004613457643,0.2940022888184754,0.28625472841832605,Traj 0
0.22,0.22,0.56,0.3285340779350511,0.3268233293314901,0.3239014568891994,0.3170833786232587,Traj 0
0.24,0.2,0.56,0.29848072484068233,0.29675201355259445,0.29373784442769224,0.2891135610362357,Traj 0
0.26,0.18,0.56,0.26740710045887783,0.2657024895476247,0.2626808453400567,0.2599407815027029,Traj 0
0.28,0.16,0.56,0.23570334898345865,0.2340638216989655,0.23111801589986536,0.22993593392243997,Traj 0
0.3,0.14,0.56,0.20375961486354213,0.20222416105511873,0.19943411600803426,0.19947533802009035,Traj 0
0.32,0.12,0.56,0.1719470269941203,0.17055189001371113,0.1679925497007443,0.16892202123804403,Traj 0
0.34,0.1,0.56,0.1406042170048092,0.13938231874362358,0.13712240393513814,0.13861206593837527,Traj 0
0.36,0.08,0.56,0.11003011278169743,0.10901064471571562,0.10711173703443125,0.10884689106802548,Traj 0
0.38,0.06,0.56,0.08048211644301737,0.07969026770118948,0.07820617275883703,0.07989073623938586,Traj 0
0.4,0.04,0.56,0.05217803495141962,0.05163482362592084,0.05061115050739532,0.0519718522203801,Traj 0
0.42,0.02,0.56,0.02530012697906712,0.025022303833628235,0.024496201246873548,0.0252858516487679,Traj 0
0.44,0.0,0.56,0.0,0.0,0.0,0.0,"Traj 0, Traj 1, Traj 2, and Traj 3"
0.0,0.42,0.58,0.0,0.0,0.0,0.0,"Traj 0, Traj 1, Traj 2, and Traj 3"
0.02,0.4,0.58,0.023983322501153873,0.024002127869246083,0.024087158036183193,0.022325863105218616,Traj 2
0.04,0.38,0.58,0.04950306717928716,0.04951175595411692,0.049625161823526685,0.04626079106495426,Traj 2
0.06,0.36,0.58,0.07641156113367095,0.0763786004122193,0.07645806057747138,0.07168212695880294,Traj 2
0.08,0.34,0.58,0.10453072768707806,0.10442237757330433,0.1044006777146914,0.09843637203451364,Traj 0
0.1,0.32,0.58,0.13364861086335578,0.1334294232587018,0.13323541897043398,0.1263353712458523,Traj 0
0.12,0.3,0.58,0.16351724615281643,0.16315066717424306,0.16271045629680106,0.15515370615465135,Traj 0
0.14,0.28,0.58,0.1938529326983577,0.19330200874023132,0.19254031786424056,0.1846283343740363,Traj 0
0.16,0.26,0.58,0.22434001822367516,0.223568191729682,0.22240995492514815,0.21446159804828172,Traj 0
0.18,0.24,0.58,0.25463898901868903,0.2536109521743048,0.2519830247207066,0.24432844860189926,Traj 0
0.2,0.22,0.58,0.28439884041074104,0.2830813972854969,0.28091431068348,0.27388796972113666,Traj 0
0.22,0.2,0.58,0.2847931816281276,0.2833048876189407,0.28078637792725436,0.2752710141310171,Traj 0
0.24,0.18,0.58,0.2556996903372484,0.25421209778353165,0.2516389104429379,0.24804856956442117,Traj 0
0.26,0.16,0.58,0.22589966821164123,0.22445211326894246,0.221903970988115,0.2199316455658151,Traj 0
0.28,0.14,0.58,0.19574233780448486,0.19437281685909166,0.1919273542880375,0.1912549081502869,Traj 0
0.3,0.12,0.58,0.1655691918478665,0.16431359412018742,0.16204476106429985,0.16235034677397325,Traj 0
0.32,0.1,0.58,0.13570129859959876,0.134592770751691,0.13256948300384042,0.13353461437254222,Traj 0
0.34,0.08,0.58,0.10643075520314563,0.10549920587426811,0.10378426800067288,0.10510020102031314,Traj 0
0.36,0.06,0.58,0.07801639675738054,0.07728813061817233,0.07593741745020502,0.07731065078610698,Traj 0
0.38,0.04,0.58,0.05068303391849085,0.050180494468809726,0.049242355283035485,0.0503992030050397,Traj 0
0.4,0.02,0.58,0.024623147271523843,0.0243647444179885,0.02387958514558529,0.02456987421272528,Traj 0
0.42,0.0,0.58,0.0,0.0,0.0,0.0,"Traj 0, Traj 1, Traj 2, and Traj 3"
0.0,0.4,0.6,0.0,0.0,0.0,0.0,"Traj 0, Traj 1, Traj 2, and Traj 3"
0.02,0.38,0.6,0.02328652660370119,0.023306156041302473,0.023393692674459756,0.02170076764025743,Traj 2
0.04,0.36,0.6,0.04797348385392901,0.04798434377914142,0.04810370147226302,0.04488208196248663,Traj 2
0.06,0.34,0.6,0.07390375908840278,0.07387505069003493,0.07396524882715508,0.0694109809600929,Traj 2
0.08,0.32,0.6,0.10089202541006084,0.10079097751120304,0.1007865947135426,0.09512553247341153,Traj 0
0.1,0.3,0.6,0.12872290260530764,0.128515285546238,0.1283474583280849,0.12183259864872148,Traj 0
0.12,0.28,0.6,0.15715073178957026,0.15680146013154497,0.15639906421063562,0.14930709786681687,Traj 0
0.14,0.26,0.6,0.18590171198423758,0.18537552942347052,0.18466653483169007,0.17729351879099592,Traj 0
0.16,0.24,0.6,0.21467900083740252,0.21394122862567902,0.21285419605294037,0.20551032249093887,Traj 0
0.18,0.22,0.6,0.24317095636261782,0.24218827335748927,0.24065393236114765,0.23365747650918792,Traj 0
0.2,0.2,0.6,0.27106201302686833,0.26980322478221913,0.2677560513864426,0.2614267097212362,Traj 0
0.22,0.18,0.6,0.24385493826096782,0.24257591567280398,0.24043203395031396,0.2360563567156286,Traj 0
0.24,0.16,0.6,0.2158883833365508,0.21462663833199128,0.21246184640845628,0.20975190219680692,Traj 0
0.26,0.14,0.6,0.18747482830708861,0.18626708292089567,0.18415618212653903,0.18281079581019674,Traj 0
0.28,0.12,0.6,0.15892633340305282,0.1578077708572929,0.15582302093046102,0.15553453689025076,Traj 0
0.3,0.1,0.6,0.1305434784044492,0.12954708510071122,0.12775682445662365,0.1282177723783493,Traj 0
0.32,0.08,0.6,0.10260679471706186,0.10176281192085644,0.10023028673947497,0.10113961875127905,Traj 0
0.34,0.06,0.6,0.07537125778572973,0.07470674608157311,0.07348916074701294,0.0745578329257476,Traj 0
0.36,0.04,0.6,0.049063720608092734,0.04860222840539367,0.047750005265148394,0.048705790420570806,Traj 0
0.38,0.02,0.6,0.02388272951467135,0.023644050183477004,0.02320027165147966,0.02379178695757961,Traj 0
0.4,0.0,0.6,0.0,0.0,0.0,0.0,"Traj 0, Traj 1, Traj 2, and Traj 3"
0.0,0.38,0.62,0.0,0.0,0.0,0.0,"Traj 0, Traj 1, Traj 2, and Traj 3"
0.02,0.36,0.62,0.022534782911249225,0.022555139846669243,0.022644793890214742,0.02102360278401511,Traj 2
0.04,0.34,0.62,0.04633783812369788,0.046350746316673186,0.04647540872177913,0.043402090656413,Traj 2
0.06,0.32,0.62,0.07124568198805985,0.07122114308662796,0.07132130142943237,0.06699506863532496,Traj 2
0.08,0.3,0.62,0.097069422046896,0.09697568869706193,0.09698782480372553,0.09163567005604861,Traj 0
0.1,0.28,0.62,0.12359428127066703,0.12339837723399848,0.12325598478002729,0.11712965689079141,Traj 0
0.12,0.26,0.62,0.15058075172398386,0.15024906596490126,0.14988382302504819,0.1432560636370483,Traj 0
0.14,0.24,0.62,0.1777678277910769,0.17726677175331293,0.17660985047519304,0.16976985637051917,Traj 0
0.16,0.22,0.62,0.20487854253538382,0.20417525016890095,0.20315872630344153,0.19640687400890433,Traj 0
0.18,0.2,0.62,0.23162763803423964,0.23069067907039104,0.22924898504732652,0.22289094680599986,Traj 0
0.2,0.18,0.62,0.23195764358528154,0.23087770758120574,0.22914192416235404,0.22404835138983417,Traj 0
0.22,0.16,0.62,0.20575547831203037,0.20467224784626883,0.20287422951235604,0.19948248738696564,Traj 0
0.24,0.14,0.62,0.1790377973263519,0.17798651877033314,0.17619784509557027,0.17422392860299044,Traj 0
0.26,0.12,0.62,0.15208895054063773,0.15110382788572557,0.14939453095248872,0.14854566018540122,Traj 0
0.28,0.1,0.62,0.12518815470270347,0.12430169468874953,0.12273889802306458,0.1227197338166682,Traj 0
0.3,0.08,0.62,0.0986016056746998,0.0978440438544163,0.09649075154354815,0.09700938679656101,Traj 0
0.32,0.06,0.62,0.07257663040980275,0.07197544949300154,0.07088951319000837,0.07166300770273956,Traj 0
0.34,0.04,0.62,0.047338093480830505,0.04691763456836562,0.04615090441148804,0.04691021387341627,Traj 0
0.36,0.02,0.62,0.023086875086577127,0.02286803451482867,0.022465683336800196,0.02295991571089187,Traj 0
0.38,0.0,0.62,0.0,0.0,0.0,0.0,"Traj 0, Traj 1, Traj 2, and Traj 3"
0.0,0.36,0.64,0.0,0.0,0.0,0.0,"Traj 0, Traj 1, Traj 2, and Traj 3"
0.02,0.34,0.64,0.021735688885862026,0.021756671975896053,0.021848042347370533,0.020301256614314332,Traj 2
0.04,0.32,0.64,0.04461285165974755,0.044627670003019045,0.04475695788994255,0.0418360660639826,Traj 2
0.06,0.3,0.64,0.06846446099736919,0.06844397488692754,0.06855325053522782,0.06445927227025408,Traj 2
0.08,0.28,0.64,0.0931011787702506,0.09301470982814093,0.09304245170987664,0.08800206741725872,Traj 0
0.1,0.26,0.64,0.11831191571684457,0.11812776610634253,0.1180098834019604,0.1122721266927227,Traj 0
0.12,0.24,0.64,0.14386587638445256,0.1435519081103884,0.14322289161871635,0.13705517388890404,Traj 0
0.14,0.22,0.64,0.16951630207624496,0.16904056339009452,0.16843474185220295,0.16211821960383957,Traj 0
0.16,0.2,0.64,0.1950058956988143,0.1943372743672224,0.193390138188573,0.1872144999203782,Traj 0
0.18,0.18,0.64,0.22007360605976833,0.2191824834020128,0.2178320249744438,0.21208984723384564,Traj 0
0.2,0.16,0.64,0.19556971226392045,0.19465681375742822,0.19320722399142748,0.18919193295092943,Traj 0
0.22,0.14,0.64,0.17049795924580372,0.1695969112393155,0.16811627119320727,0.16556111474367557,Traj 0
0.24,0.12,0.64,0.14511736419954563,0.14426118073207797,0.14281688210586685,0.14144442652186204,Traj 0
0.26,0.1,0.64,0.11968616704013448,0.11890661415198465,0.11756404677169313,0.1170919388925303,Traj 0
0.28,0.08,0.64,0.0944549145146846,0.09378193080220865,0.09260327077379721,0.09274992681223358,Traj 0
0.3,0.06,0.64,0.06966080782033708,0.06912199670810948,0.06816512994393298,0.06865513289255838,Traj 0
0.32,0.04,0.64,0.04552366953764963,0.045143870142045794,0.04446146901786423,0.0450305116834388,Traj 0
0.34,0.02,0.64,0.022243580108452014,0.02204451604008514,0.02168327153188404,0.022082546738855877,Traj 0
0.36,0.0,0.64,0.0,0.0,0.0,0.0,"Traj 0, Traj 1, Traj 2, and Traj 3"
0.0,0.34,0.66,0.0,0.0,0.0,0.0,"Traj 0, Traj 1, Traj 2, and Traj 3"
0.02,0.32,0.66,0.020896632417558052,0.02091813661144874,0.021010813919427284,0.019540443223734775,Traj 2
0.04,0.3,0.66,0.042814378618645656,0.04283095598007538,0.04296416520836643,0.040198495702993456,Traj 2
0.06,0.28,0.66,0.06558512770946376,0.0655685479810724,0.06568604448651061,0.06182658855127765,Traj 2
0.08,0.26,0.66,0.0890215922404161,0.08894228296235167,0.08898462099543104,0.08425639717770642,Traj 0
0.1,0.24,0.66,0.1129185854672627,0.1127461448212391,0.1126516937342852,0.10729971286207572,Traj 0
0.12,0.22,0.66,0.13705556098004562,0.1367593183496751,0.1364653830810723,0.13075055043335226,Traj 0
0.14,0.2,0.66,0.16120046319393702,0.1607500736726646,0.16019409414467384,0.15438857127204553,Traj 0
0.16,0.18,0.66,0.18511474390810767,0.18448079779880375,0.18360159083423722,0.1779837160796267,Traj 0
0.18,0.16,0.66,0.1853859423666693,0.18463449777045537,0.18351360823247453,0.17893487080437903,Traj 0
0.2,0.14,0.66,0.161909992710339,0.16115219493520935,0.15996390753811446,0.15687705279017933,Traj 0
0.22,0.12,0.66,0.13806246308323286,0.1373299736016875,0.13613872242367572,0.13428198530171084,Traj 0
0.24,0.1,0.66,0.11408170043403702,0.11340533270294376,0.11227435427052633,0.11137902180042712,Traj 0
0.26,0.08,0.66,0.0902022841183496,0.08961143244472772,0.08860157920436935,0.08839735234437443,Traj 0
0.28,0.06,0.66,0.06664985218769001,0.06617197369000942,0.06534062500938098,0.06556081965050879,Traj 0
0.3,0.04,0.66,0.04363702578308037,0.04329718593773638,0.042697280808493714,0.043083706560777056,Traj 0
0.32,0.02,0.66,0.02136060310211618,0.02118108899488778,0.02086029186931857,0.02116769402414357,Traj 0
0.34,0.0,0.66,0.0,0.0,0.0,0.0,"Traj 0, Traj 1, Traj 2, and Traj 3"
0.0,0.32,0.68,0.0,0.0,0.0,0.0,"Traj 0, Traj 1, Traj 2, and Traj 3"
0.02,0.3,0.68,0.020024625356715998,0.020046542797223108,0.02014011235124915,0.018747547200337732,Traj 2
0.04,0.28,0.68,0.040957116288711896,0.040975290543295864,0.041111698035471586,0.03850283222320195,Traj 2
0.06,0.26,0.68,0.06263031734061911,0.06261747186898817,0.06274224917287569,0.059117841957859435,Traj 2
0.08,0.24,0.68,0.08486088751389666,0.08478858604383628,0.08484443029303768,0.08042660490414955,Traj 0
0.1,0.22,0.68,0.10745102318074426,0.10729017220753483,0.10721794725624617,0.10224654120749606,Traj 0
0.12,0.2,0.68,0.13019119966407106,0.1299125880029603,0.12965240892922247,0.1243808278315988,Traj 0
0.14,0.18,0.68,0.15286388005970766,0.1524387418320541,0.15193111673024923,0.14662175616921125,Traj 0
0.16,0.16,0.68,0.17524799309008696,0.17464857698730724,0.17383557252380574,0.16875491617014313,Traj 0
0.18,0.14,0.68,0.15331854420409533,0.15269641979406776,0.15178361392155487,0.14821636681487446,Traj 0
0.2,0.12,0.68,0.13096681037045196,0.1303521603523598,0.12940078416607195,0.1271010711244827,Traj 0
0.22,0.1,0.68,0.10841266045230921,0.10783517390910279,0.10690597148192593,0.10561922200811025,Traj 0
0.24,0.08,0.68,0.08587502143941063,0.08536333988436019,0.08451542347723304,0.08398340341952555,Traj 0
0.26,0.06,0.68,0.06356730011982957,0.06314850079653642,0.06243827184513214,0.06240405384189597,Traj 0
0.28,0.04,0.68,0.04169350619703429,0.04139263475916642,0.0408727973411624,0.04108551924980103,Traj 0
0.3,0.02,0.68,0.020445294672580893,0.020284954410128554,0.020003638194693082,0.020222930244420567,Traj 0
0.32,0.0,0.68,0.0,0.0,0.0,0.0,"Traj 0, Traj 1, Traj 2, and Traj 3"
0.0,0.3,0.7,0.0,0.0,0.0,0.0,"Traj 0, Traj 1, Traj 2, and Traj 3"
0.02,0.28,0.7,0.0191261945323615,0.01914841529514779,0.019242459452442174,0.01792852086780531,Traj 2
0.04,0.26,0.7,0.039054452713185916,0.03907405252848938,0.039212921081705446,0.03676134665392832,Traj 2
0.06,0.24,0.7,0.05962019168746889,0.059610886284928034,0.05974196903575423,0.05635160308971065,Traj 2
0.08,0.22,0.7,0.08064538127625204,0.08057989546814993,0.08064808949758748,0.07653704648765819,Traj 2
0.1,0.2,0.7,0.1019404995847532,0.10179105667952378,0.10173974690381024,0.09714168689367395,Traj 0
0.12,0.18,0.7,0.12330727752929702,0.12304611682656721,0.12281822139515355,0.11797821349606387,Traj 0
0.14,0.16,0.7,0.1445421289658299,0.1441420384246838,0.1436810940621728,0.13885114377652213,Traj 0
0.16,0.14,0.7,0.1447600522787569,0.14426554505225372,0.1436103950613092,0.13961545043896986,Traj 0
0.18,0.12,0.7,0.1238658435086966,0.12336268048129674,0.12263701060072531,0.11993723152739645,Traj 0
0.2,0.1,0.7,0.10271129219109264,0.10222789840189933,0.10148968523574312,0.09984503201300954,Traj 0
0.22,0.08,0.7,0.08150036052163176,0.08106444942348792,0.08037071587658484,0.07953565331278999,Traj 0
0.24,0.06,0.7,0.06043409377266588,0.060072160025514416,0.05947792172731645,0.059206142964040295,Traj 0
0.26,0.04,0.7,0.039707070303152306,0.039443919324964556,0.039001197925807564,0.039050225091679346,Traj 0
0.28,0.02,0.7,0.01950448701140041,0.019362810109973386,0.019119733251454125,0.019255278699263894,Traj 0
0.3,0.0,0.7,0.0,0.0,0.0,0.0,"Traj 0, Traj 1, Traj 2, and Traj 3"
0.0,0.28,0.72,0.0,0.0,0.0,0.0,"Traj 0, Traj 1, Traj 2, and Traj 3"
0.02,0.26,0.72,0.018207322406064954,0.018229735090294023,0.01832383502070918,0.01708882728381566,Traj 2
0.04,0.24,0.72,0.03711842037559025,0.03713926675221282,0.0372798488258429,0.03498508020164403,Traj 2
0.06,0.22,0.72,0.05657251190307363,0.05656653357261118,0.05670291796373985,0.053544247446670634,Traj 2
0.08,0.2,0.72,0.07639779883659824,0.07633890228567557,0.07641823473421541,0.07260877149733043,Traj 2
0.1,0.18,0.72,0.09641349996893314,0.09627523113662496,0.09624343834821562,0.09200979263965853,Traj 0
0.12,0.16,0.72,0.11643247415084226,0.11618851366111013,0.11599130823630309,0.11156950785299583,Traj 0
0.14,0.14,0.72,0.13626431017415994,0.13588897733453836,0.135472888905131,0.13110404153918442,Traj 0
0.16,0.12,0.72,0.11678901884386458,0.11639058305892575,0.11587563748395757,0.1128199912486324,Traj 0
0.18,0.1,0.72,0.09700488886010611,0.09661039696422763,0.09605157909660007,0.09408392809377793,Traj 0
0.2,0.08,0.72,0.07710180085995504,0.07673789087730154,0.07618984136505833,0.07507786683917898,Traj 0
0.22,0.06,0.72,0.057268665022738856,0.05696107384885479,0.05647707094743239,0.05598581489669435,Traj 0
0.24,0.04,0.72,0.037690250921750997,0.03746334801432838,0.03709433472120745,0.036990620087907475,Traj 0
0.26,0.02,0.72,0.01854443483516433,0.01842079137826409,0.018214468511931824,0.018271157306675074,Traj 0
0.28,0.0,0.72,0.0,0.0,0.0,0.0,"Traj 0, Traj 1, Traj 2, and Traj 3"
0.0,0.26,0.74,0.0,0.0,0.0,0.0,"Traj 0, Traj 1, Traj 2, and Traj 3"
0.02,0.24,0.74,0.01727342683661769,0.01729591902584355,0.017389655991645308,0.01623341944721393,Traj 2
0.04,0.22,0.74,0.03515972469299499,0.03518163227080225,0.03532317291202411,0.03318386590606989,Traj 2
0.06,0.2,0.74,0.05350280216396636,0.05349992193538282,0.05364058125532297,0.05071010007114945,Traj 2
0.08,0.18,0.74,0.07213766090210003,0.0720850981678118,0.0721743123331114,0.06865987405201314,Traj 2
0.1,0.16,0.74,0.09089240040546682,0.09076502766997645,0.09075128151577852,0.0868716901575534,Traj 0
0.12,0.14,0.74,0.1095906500275957,0.10936358032551413,0.10919537168500311,0.1051770188219853,Traj 0
0.14,0.12,0.74,0.1097608321891881,0.10946002996446524,0.10914016093848965,0.10577388639979411,Traj 0
0.16,0.1,0.74,0.0913164965222628,0.09100538140013711,0.09061369563143744,0.08835909177251478,Traj 0
0.18,0.08,0.74,0.072699514950599,0.07240352531442859,0.07199203481848247,0.07063042409011216,Traj 0
0.2,0.06,0.74,0.05408711181893086,0.053831075651669204,0.0534510186599031,0.05275940703250003,Traj 0
0.22,0.04,0.74,0.035654188566077064,0.03546186647153685,0.03516275821696231,0.034918063259534844,Traj 0
0.24,0.02,0.74,0.01757079668981815,0.017464451466069706,0.01729318282764166,0.017276363210134538,Traj 0
0.26,0.0,0.74,0.0,0.0,0.0,0.0,"Traj 0, Traj 1, Traj 2, and Traj 3"
0.0,0.24,0.76,0.0,0.0,0.0,0.0,"Traj 0, Traj 1, Traj 2, and Traj 3"
0.02,0.22,0.76,0.016329369224080546,0.01635182783855548,0.016444784085560507,0.015366745903950367,Traj 2
0.04,0.2,0.76,0.03318782027417103,0.033210598425946904,0.03335233749419507,0.03136639520847422,Traj 2
0.06,0.18,0.76,0.05042455986866471,0.050424535234723976,0.05056842433391965,0.047861624791229206,Traj 2
0.08,0.16,0.76,0.06788168538163314,0.0678351764472761,0.06793297815924206,0.06470585982871778,Traj 2
0.1,0.14,0.76,0.08539609438185577,0.08527930283698419,0.0852820731519578,0.08174497797683553,Traj 0
0.12,0.12,0.76,0.10280169336832311,0.10259115624014203,0.10245016898902219,0.09881934835002555,Traj 0
0.14,0.1,0.76,0.08566556515935402,0.08543202365657179,0.08519465104702016,0.08269007333084141,Traj 0
0.16,0.08,0.76,0.06831076910147296,0.06807835686919053,0.06779377418940488,0.06621075410283923,Traj 0
0.18,0.06,0.76,0.05090342105606371,0.05069592671430192,0.050413071485035627,0.04954109997449821,Traj 0
0.2,0.04,0.76,0.033608714452216165,0.03344913747803807,0.03321579038752062,0.032842566895406614,Traj 0
0.22,0.02,0.76,0.016588645412020014,0.016498770940472796,0.01636066932432255,0.016276086511866697,Traj 0
0.24,0.0,0.76,0.0,0.0,0.0,0.0,"Traj 0, Traj 1, Traj 2, and Traj 3"
0.0,0.22,0.78,0.0,0.0,0.0,0.0,"Traj 0, Traj 1, Traj 2, and Traj 3"
0.02,0.2,0.78,0.015379481542731332,0.01540179310361743,0.01549355245126244,0.014492774034022776,Traj 2
0.04,0.18,0.78,0.031211013838535532,0.031234467577475413,0.03137564141310381,0.029540309886315102,Traj 2
0.06,0.16,0.78,0.04734948182240813,0.047352058809834736,0.047498117676308904,0.04500962953274232,Traj 2
0.08,0.14,0.78,0.0636441719199646,0.06360341596494211,0.06370848002480826,0.060759998713213484,Traj 2
0.1,0.12,0.78,0.07994054806532938,0.07983399174902267,0.07985169865345415,0.07664453463774976,Traj 0
0.12,0.1,0.78,0.08006852438460461,0.07990652149992541,0.07981018038821927,0.07709337671959884,Traj 0
0.14,0.08,0.78,0.06395032469843488,0.06377692607123668,0.0636091574913044,0.06183374619423728,Traj 0
0.16,0.06,0.78,0.04772970665575063,0.04756754877395896,0.04737476457810301,0.04634316457058879,Traj 0
0.18,0.04,0.78,0.031562460330568476,0.03143364760286725,0.031261624626602105,0.030772912730622225,Traj 0
0.2,0.02,0.78,0.015602497879659465,0.015528186169586558,0.015421201164081166,0.015274943090923776,Traj 0
0.22,0.0,0.78,0.0,0.0,0.0,0.0,"Traj 0, Traj 1, Traj 2, and Traj 3"
0.0,0.2,0.8,0.0,0.0,0.0,0.0,"Traj 0, Traj 1, Traj 2, and Traj 3"
0.02,0.18,0.8,0.014427604631493434,0.014449655455340478,0.014539803660225238,0.013615023981743472,Traj 2
0.04,0.16,0.8,0.02923657860295167,0.02926050933116468,0.029400351992092056,0.027712305227325817,Traj 2
0.06,0.14,0.8,0.04428768707201969,0.04429260198992124,0.044439758603437594,0.04216346954537508,Traj 2
0.08,0.12,0.8,0.059437352450735254,0.059402031022626346,0.059513006458281933,0.05683364715249202,Traj 2
0.1,0.1,0.8,0.07453927872891225,0.07444258550055423,0.07447360764608191,0.07158296161172242,Traj 0
0.12,0.08,0.8,0.05963080312078973,0.05951166793819386,0.059450246908119335,0.057512122685888144,Traj 0
0.14,0.06,0.8,0.044576443128558796,0.044456252616623504,0.04434607993998289,0.04317620276271972,Traj 0
0.16,0.04,0.8,0.029522979509248093,0.029422825191705453,0.02930743738993398,0.028716778396686727,Traj 0
0.18,0.02,0.8,0.014616356146001165,0.014556629154906875,0.014478568616998559,0.014277018507008785,Traj 0
0.2,0.0,0.8,0.0,0.0,0.0,0.0,"Traj 0, Traj 1, Traj 2, and Traj 3"
0.0,0.18,0.82,0.0,0.0,0.0,0.0,"Traj 0, Traj 1, Traj 2, and Traj 3"
0.02,0.16,0.82,0.013477132041885723,0.013498808380997821,0.013586933334514844,0.012736607952996215,Traj 2
0.04,0.14,0.82,0.027270869971066508,0.02729507609466748,0.027432820262254385,0.025888234947609164,Traj 2
0.06,0.12,0.82,0.04124792529748427,0.04125490620708963,0.041402078815335454,0.039331238046764354,Traj 2
0.08,0.1,0.82,0.05527170105009943,0.055241480723141105,0.05535699507754152,0.05293653363675262,Traj 2
0.1,0.08,0.82,0.055363007718881876,0.05529322818689108,0.055327373234112305,0.05325676690752572,Traj 0
0.12,0.06,0.82,0.041452683383865874,0.04137095152769806,0.04133565089658052,0.04004937126302986,Traj 0
0.14,0.04,0.82,0.02749686865748971,0.027423159387916216,0.027359501436874937,0.026680863783036,Traj 0
0.16,0.02,0.82,0.013633754073846377,0.013587572904218385,0.013536121785148611,0.013285917069610671,Traj 0
0.18,0.0,0.82,0.0,0.0,0.0,0.0,"Traj 0, Traj 1, Traj 2, and Traj 3"
0.0,0.16,0.84,0.0,0.0,0.0,0.0,"Traj 0, Traj 1, Traj 2, and Traj 3"
0.02,0.14,0.84,0.01253105545485573,0.012552243596355366,0.012637935404017246,0.011860271171885688,Traj 2
0.04,0.12,0.84,0.025319436241142693,0.025343713674773168,0.025478591309430774,0.024073211947227953,Traj 2
0.06,0.1,0.84,0.03823776529570462,0.03824653324297201,0.03839263217782673,0.036519939037720585,Traj 2
0.08,0.08,0.84,0.051156202312263165,0.051130736912210865,0.0512493997469128,0.049077006333330966,Traj 2
0.1,0.06,0.84,0.03836625533343446,0.03831935414048499,0.03835094725129724,0.03697058284712326,Traj 0
